id,time_stamp,symbol,quote_count,trade_count,open_px,close_px,high_px,low_px,created,modified
438,2013-07-22 09:32:00.000546+01,EUR/GBP,124,4,0.8424000000,0.8422000000,0.8424000000,0.8422000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
439,2013-07-22 09:33:00.000428+01,6A,176,7,1.0296000000,1.0297000000,1.0297000000,1.0296000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
440,2013-07-22 09:33:00.000428+01,FDAX,907,52,7844.5000000000,7845.5000000000,7846.5000000000,7844.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
441,2013-07-22 09:33:00.000428+01,LFZ,233,18,6378.5000000000,6379.5000000000,6380.0000000000,6378.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
442,2013-07-22 09:33:00.000428+01,EUR/GBP,131,6,0.8421000000,0.8421000000,0.8421000000,0.8421000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
443,2013-07-22 09:34:00.000544+01,6A,504,20,1.0296000000,1.0295000000,1.0296000000,1.0295000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
444,2013-07-22 09:34:00.000544+01,FDAX,808,35,7845.5000000000,7845.5000000000,7846.5000000000,7844.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
445,2013-07-22 09:34:00.000544+01,LFZ,301,18,6379.5000000000,6379.5000000000,6380.0000000000,6378.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
446,2013-07-22 09:34:00.000544+01,EUR/GBP,124,4,0.8421000000,0.8419500000,0.8421000000,0.8419500000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
447,2013-07-22 09:35:00.000546+01,6A,110,2,1.0294000000,1.0295000000,1.0295000000,1.0294000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
448,2013-07-22 09:35:00.000546+01,FDAX,575,22,7845.5000000000,7844.5000000000,7846.0000000000,7843.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
449,2013-07-22 09:35:00.000546+01,LFZ,116,4,6380.0000000000,6378.5000000000,6380.0000000000,6378.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
450,2013-07-22 09:35:00.000546+01,EUR/GBP,194,3,0.8418500000,0.8418000000,0.8418500000,0.8418000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
451,2013-07-22 09:36:00.000541+01,6A,83,3,1.0294000000,1.0295000000,1.0295000000,1.0294000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
452,2013-07-22 09:36:00.000541+01,FDAX,334,17,7844.5000000000,7846.0000000000,7846.0000000000,7844.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
453,2013-07-22 09:36:00.000541+01,LFZ,106,16,6379.0000000000,6379.5000000000,6380.0000000000,6378.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
454,2013-07-22 09:36:00.000541+01,EUR/GBP,98,1,0.8419000000,0.8419000000,0.8419000000,0.8419000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
455,2013-07-22 09:37:00.000428+01,6A,201,21,1.0295000000,1.0296000000,1.0296000000,1.0295000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
456,2013-07-22 09:37:00.000428+01,FDAX,574,15,7845.5000000000,7844.5000000000,7845.5000000000,7844.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
457,2013-07-22 09:37:00.000428+01,LFZ,111,9,6379.5000000000,6379.5000000000,6379.5000000000,6379.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
458,2013-07-22 09:37:00.000428+01,EUR/GBP,52,3,0.8420000000,0.8420000000,0.8420000000,0.8420000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
459,2013-07-22 09:38:00.000552+01,6A,155,13,1.0296000000,1.0296000000,1.0296000000,1.0295000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
460,2013-07-22 09:38:00.000552+01,FDAX,333,6,7844.5000000000,7845.0000000000,7845.5000000000,7844.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
461,2013-07-22 09:38:00.000552+01,LFZ,124,4,6379.5000000000,6380.0000000000,6380.0000000000,6379.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
462,2013-07-22 09:38:00.000552+01,EUR/GBP,70,1,0.8420000000,0.8420000000,0.8420000000,0.8420000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
463,2013-07-22 09:39:00.000428+01,6A,278,15,1.0296000000,1.0297000000,1.0297000000,1.0296000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
464,2013-07-22 09:39:00.000428+01,FDAX,420,28,7845.0000000000,7848.0000000000,7848.0000000000,7845.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
465,2013-07-22 09:39:00.000428+01,LFZ,143,15,6380.5000000000,6381.5000000000,6381.5000000000,6380.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
466,2013-07-22 09:39:00.000428+01,EUR/GBP,98,4,0.8419500000,0.8420500000,0.8420500000,0.8419500000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
467,2013-07-22 09:40:00.00046+01,6A,305,15,1.0296000000,1.0298000000,1.0298000000,1.0296000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
468,2013-07-22 09:40:00.00046+01,FDAX,1264,100,7847.0000000000,7851.0000000000,7852.5000000000,7847.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
469,2013-07-22 09:40:00.00046+01,LFZ,316,28,6381.5000000000,6384.0000000000,6384.0000000000,6381.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
470,2013-07-22 09:40:00.00046+01,EUR/GBP,62,0,0.8421000000,0.8421000000,0.8421000000,0.8421000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
471,2013-07-22 09:41:00.000558+01,6A,249,25,1.0297000000,1.0297000000,1.0298000000,1.0297000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
472,2013-07-22 09:41:00.000558+01,FDAX,611,32,7851.0000000000,7850.5000000000,7852.5000000000,7850.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
473,2013-07-22 09:41:00.000558+01,LFZ,160,11,6382.5000000000,6381.5000000000,6382.5000000000,6381.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
474,2013-07-22 09:41:00.000558+01,EUR/GBP,99,1,0.8420000000,0.8420000000,0.8420000000,0.8420000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
475,2013-07-22 09:42:00.000427+01,6A,337,13,1.0297000000,1.0297000000,1.0298000000,1.0297000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
476,2013-07-22 09:42:00.000427+01,FDAX,696,32,7850.0000000000,7849.0000000000,7851.5000000000,7849.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
477,2013-07-22 09:42:00.000427+01,LFZ,176,17,6381.0000000000,6381.5000000000,6381.5000000000,6381.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
478,2013-07-22 09:42:00.000427+01,EUR/GBP,109,2,0.8419000000,0.8419000000,0.8419000000,0.8419000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
479,2013-07-22 09:43:00.000427+01,6A,275,14,1.0297000000,1.0298000000,1.0298000000,1.0297000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
480,2013-07-22 09:43:00.000427+01,FDAX,331,10,7849.0000000000,7849.0000000000,7849.0000000000,7848.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
481,2013-07-22 09:43:00.000427+01,LFZ,191,14,6381.0000000000,6381.5000000000,6381.5000000000,6380.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
482,2013-07-22 09:43:00.000427+01,EUR/GBP,54,0,0.8419750000,0.8419750000,0.8419750000,0.8419750000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
483,2013-07-22 09:44:00.000276+01,6A,184,20,1.0297000000,1.0299000000,1.0299000000,1.0297000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
484,2013-07-22 09:44:00.000276+01,FDAX,189,6,7848.5000000000,7849.0000000000,7849.5000000000,7848.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
485,2013-07-22 09:44:00.000276+01,LFZ,41,2,6381.5000000000,6381.5000000000,6381.5000000000,6381.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
486,2013-07-22 09:44:00.000276+01,EUR/GBP,73,0,0.8420250000,0.8420250000,0.8420250000,0.8420250000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
487,2013-07-22 09:45:00.000455+01,6A,225,11,1.0298000000,1.0298000000,1.0298000000,1.0298000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
488,2013-07-22 09:45:00.000455+01,FDAX,608,40,7849.0000000000,7846.5000000000,7849.0000000000,7846.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
489,2013-07-22 09:45:00.000455+01,LFZ,236,21,6381.0000000000,6380.5000000000,6381.5000000000,6380.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
490,2013-07-22 09:45:00.000455+01,EUR/GBP,71,3,0.8420000000,0.8420000000,0.8420000000,0.8420000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
491,2013-07-22 09:46:00.000541+01,6A,263,16,1.0298000000,1.0298000000,1.0298000000,1.0298000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
492,2013-07-22 09:46:00.000541+01,FDAX,586,30,7847.5000000000,7846.0000000000,7848.5000000000,7846.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
493,2013-07-22 09:46:00.000541+01,LFZ,282,19,6381.0000000000,6381.5000000000,6382.5000000000,6381.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
494,2013-07-22 09:46:00.000541+01,EUR/GBP,39,3,0.8421000000,0.8421000000,0.8421000000,0.8421000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
495,2013-07-22 09:47:00.000546+01,6A,373,32,1.0297000000,1.0297000000,1.0298000000,1.0297000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
496,2013-07-22 09:47:00.000546+01,FDAX,325,14,7847.0000000000,7845.5000000000,7847.0000000000,7845.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
497,2013-07-22 09:47:00.000546+01,LFZ,104,13,6381.0000000000,6380.5000000000,6381.0000000000,6380.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
498,2013-07-22 09:47:00.000546+01,EUR/GBP,17,2,0.8420500000,0.8420500000,0.8420500000,0.8420500000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
499,2013-07-22 09:48:00.000081+01,6A,108,3,1.0297000000,1.0297000000,1.0297000000,1.0296000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
500,2013-07-22 09:48:00.000081+01,FDAX,445,23,7845.5000000000,7843.5000000000,7846.0000000000,7843.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
501,2013-07-22 09:48:00.000081+01,LFZ,171,13,6380.0000000000,6379.5000000000,6380.0000000000,6379.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
502,2013-07-22 09:48:00.000081+01,EUR/GBP,29,3,0.8420000000,0.8419500000,0.8420000000,0.8419500000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
503,2013-07-22 09:49:00.000545+01,6A,392,20,1.0297000000,1.0296000000,1.0297000000,1.0296000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
504,2013-07-22 09:49:00.000545+01,FDAX,2418,273,7843.5000000000,7837.0000000000,7843.5000000000,7834.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
505,2013-07-22 09:49:00.000545+01,LFZ,473,77,6379.0000000000,6377.0000000000,6379.0000000000,6377.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
506,2013-07-22 09:49:00.000545+01,EUR/GBP,65,2,0.8419000000,0.8419000000,0.8419000000,0.8419000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
507,2013-07-22 09:50:00.000091+01,6A,167,5,1.0296000000,1.0296000000,1.0296000000,1.0295000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
508,2013-07-22 09:50:00.000091+01,FDAX,895,59,7836.5000000000,7837.5000000000,7838.0000000000,7836.0000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
509,2013-07-22 09:50:00.000091+01,LFZ,168,16,6377.5000000000,6378.0000000000,6378.0000000000,6377.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
510,2013-07-22 09:50:00.000091+01,EUR/GBP,63,1,0.8421500000,0.8421500000,0.8421500000,0.8421500000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
511,2013-07-22 09:51:00.00009+01,6A,381,26,1.0296000000,1.0296000000,1.0297000000,1.0296000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
512,2013-07-22 09:51:00.00009+01,FDAX,1445,126,7838.0000000000,7831.5000000000,7838.0000000000,7830.5000000000,2014-08-23 11:48:00.000188+01,2014-08-23 11:48:00.000188+01
