Date,Symbol,TimeStamp,QuoteCount,TradeCount,OpenPx,ClosePx,HighPx,LowPx
20130722,FDAX,2013-07-22 09:46:00.000541223,586,30,7847.5000000,7846.0000000,7848.5000000,7846.0000000
20130722,LFZ,2013-07-22 09:46:00.000541223,282,19,6381.0000000,6381.5000000,6382.5000000,6381.0000000
20130722,EUR/GBP,2013-07-22 09:46:00.000541223,39,3,0.8421000,0.8421000,0.8421000,0.8421000
20130722,6A,2013-07-22 09:47:00.000545737,373,32,1.0297000,1.0297000,1.0298000,1.0297000
20130722,FDAX,2013-07-22 09:47:00.000545737,325,14,7847.0000000,7845.5000000,7847.0000000,7845.5000000
20130722,LFZ,2013-07-22 09:47:00.000545737,104,13,6381.0000000,6380.5000000,6381.0000000,6380.5000000
20130722,EUR/GBP,2013-07-22 09:47:00.000545737,17,2,0.8420500,0.8420500,0.8420500,0.8420500
20130722,6A,2013-07-22 09:48:00.000080614,108,3,1.0297000,1.0297000,1.0297000,1.0296000
20130722,FDAX,2013-07-22 09:48:00.000080614,445,23,7845.5000000,7843.5000000,7846.0000000,7843.5000000
20130722,LFZ,2013-07-22 09:48:00.000080614,171,13,6380.0000000,6379.5000000,6380.0000000,6379.0000000
20130722,EUR/GBP,2013-07-22 09:48:00.000080614,29,3,0.8420000,0.8419500,0.8420000,0.8419500
20130722,6A,2013-07-22 09:49:00.000544851,392,20,1.0297000,1.0296000,1.0297000,1.0296000
20130722,FDAX,2013-07-22 09:49:00.000544851,2418,273,7843.5000000,7837.0000000,7843.5000000,7834.5000000
20130722,LFZ,2013-07-22 09:49:00.000544851,473,77,6379.0000000,6377.0000000,6379.0000000,6377.0000000
20130722,EUR/GBP,2013-07-22 09:49:00.000544851,65,2,0.8419000,0.8419000,0.8419000,0.8419000
20130722,6A,2013-07-22 09:50:00.000091494,167,5,1.0296000,1.0296000,1.0296000,1.0295000
20130722,FDAX,2013-07-22 09:50:00.000091494,895,59,7836.5000000,7837.5000000,7838.0000000,7836.0000000
20130722,LFZ,2013-07-22 09:50:00.000091494,168,16,6377.5000000,6378.0000000,6378.0000000,6377.5000000
20130722,EUR/GBP,2013-07-22 09:50:00.000091494,63,1,0.8421500,0.8421500,0.8421500,0.8421500
20130722,6A,2013-07-22 09:51:00.000090084,381,26,1.0296000,1.0296000,1.0297000,1.0296000
20130722,FDAX,2013-07-22 09:51:00.000090084,1445,126,7838.0000000,7831.5000000,7838.0000000,7830.5000000
